SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
9734,"PAB6","1","Promotional","LEGO brand stores","2012","Zoo Keeper",,58,6,,,,"https://images.brickset.com/sets/images/PAB6-1.jpg",22,70
9810,"PAB7","1","Promotional","LEGO brand stores","2012","Surfer",,67,6,,,,"https://images.brickset.com/sets/images/PAB7-1.jpg",55,62
9852,"PAB8","1","Promotional","LEGO brand stores","2012","Pirate",,75,6,,,,"https://images.brickset.com/sets/images/PAB8-1.jpg",58,76
10043,"PAB9","1","Promotional","LEGO brand stores","2012","Monster",,50,6,,,,"https://images.brickset.com/sets/images/PAB9-1.jpg",56,72
9729,"PEABODY","1","Promotional","LEGO brand store opening set","2012","Northshore Mall Exclusive Minifigure Pack",3,15,,,,,"https://images.brickset.com/sets/images/PEABODY-1.jpg",21,177
9664,"SAARBRUCKEN","1","Promotional","LEGO brand store opening set","2012","Saarbrücken, Germany Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/SAARBRUCKEN-1.jpg",14,184
9873,"SHEFFIELD","1","Promotional","LEGO brand store opening set","2012","Sheffield, UK, Exclusive Minifigure Pack",3,14,,,,,"https://images.brickset.com/sets/images/SHEFFIELD-1.jpg",29,149
9503,"STRATFORD","1","Promotional","LEGO brand store opening set","2012","Westfield Stratford, UK Exclusive Minifigure Pack",3,14,0,,,,"https://images.brickset.com/sets/images/STRATFORD-1.jpg",21,167
10094,"THESTIG","1","Gear","Key Chains/Miscellaneous","2012","Top Gear The Stig Key Chain",,,2.49,,,,"https://images.brickset.com/sets/images/THESTIG-1.jpg",195,227
9354,"TRU02","1","Friends","Promotional","2012","Lemonade Stand",,14,,,,,"https://images.brickset.com/sets/images/TRU02-1.jpg",206,488
9736,"TRUSHIELD","1","Promotional","Toys R Us","2012","Batman Shield",,257,,,,,"https://images.brickset.com/sets/images/TRUSHIELD-1.jpg",95,148
9737,"TRUSHIELD","2","Promotional","Toys R Us","2012","Superman Shield",,257,,,,,"https://images.brickset.com/sets/images/TRUSHIELD-2.jpg",117,123
9663,"VANCOUVER","1","Promotional","LEGO brand store opening set","2012","Vancouver, Canada Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/VANCOUVER-1.jpg",34,185
9642,"VICTOR","1","Promotional","LEGO brand store opening set","2012","Victor Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/VICTOR-1.jpg",19,177
9659,"WAUWATOSA","1","Promotional","LEGO brand store opening set","2012","Wauwatosa Exclusive Minifigure Pack",3,15,,0,,,"https://images.brickset.com/sets/images/WAUWATOSA-1.jpg",23,169
10129,"WOODLANDS","1","Promotional","LEGO brand store opening set","2012","Woodlands Exclusive Minifigure Pack",,,,,,,"https://images.brickset.com/sets/images/WOODLANDS-1.jpg",18,158
